STATE_NAME,COUNTY_NAME,COUNTY_FIPS_CODE,MCINFANT,MCTODDLER,MCPRESCHOOL,MFCCINFANT,MFCCTODDLER,MFCCPRESCHOOL,Median_Household_Income,Median_Family_Income,Weighted_Center_Price,Weighted_Family_Care_Price
Idaho,Twin Falls County,16083,126.96,121.58,112.6,109.23,108.65,101.88,61183,73929,120.97777777777777,106.6511111111111
Idaho,Valley County,16085,152.18,142.92,128.74,119.38,121.92,111.15,72878,87595,142.3088888888889,117.2011111111111
Idaho,Washington County,16087,126.96,121.58,112.6,109.23,108.65,101.88,50046,58577,120.97777777777777,106.6511111111111
Illinois,Adams County,17001,214.12,151.67,151.67,131.67,131.67,131.73,63767,83595,179.42555555555555,131.69
Illinois,Alexander County,17003,,,,,,,40365,58106,,
Illinois,Bond County,17005,190.78,198.33,205.0,,,,58617,82244,197.1977777777778,
Illinois,Boone County,17007,288.33,221.67,181.67,185.72,172.7,158.47,80502,101686,237.9633333333333,173.7433333333333
Illinois,Brown County,17009,,,,125.0,105.0,105.07,64760,82813,,113.91222222222223
Illinois,Bureau County,17011,207.18,181.67,120.0,145.0,,145.07,64165,81289,172.45111111111112,
Illinois,Calhoun County,17013,,,115.47,,,,88059,110298,,
Illinois,Carroll County,17015,,,,158.33,158.33,125.07,61539,77736,,147.2433333333333
Illinois,Cass County,17017,,,,191.67,,191.73,64826,75790,,
Illinois,Champaign County,17019,309.47,275.0,239.0,147.92,157.77,141.67,61090,94792,278.32,148.02555555555554
Illinois,Christian County,17021,155.45,158.33,141.67,176.0,164.13,146.93,56933,78447,151.49666666666667,163.67222222222222
Illinois,Clark County,17023,,,,125.0,125.0,105.07,65874,81424,,118.35666666666667
Illinois,Clay County,17025,,,,105.0,105.0,105.07,58028,70687,,105.02333333333334
Illinois,Clinton County,17027,183.85,170.33,162.33,158.33,125.0,125.07,78054,96875,173.67222222222222,139.83666666666667
Illinois,Coles County,17029,172.98,158.33,148.33,158.33,158.33,145.07,53732,68710,161.5077777777778,153.91
Illinois,Cook County,17031,278.33,220.0,189.17,207.77,193.58,176.13,78304,97520,235.64777777777778,194.07000000000002
Illinois,Crawford County,17033,,,,180.33,158.33,138.4,64163,79123,,161.46444444444444
Illinois,Cumberland County,17035,,,,125.0,125.0,125.07,71274,88494,,125.02333333333334
Illinois,DeKalb County,17037,292.73,240.0,235.83,193.17,191.85,183.47,68617,91538,262.04555555555555,189.64333333333332
Illinois,De Witt County,17039,,,,138.33,138.33,138.4,61823,86064,,138.35333333333332
Illinois,Douglas County,17041,,,,140.0,154.27,138.4,67177,84011,,142.63777777777779
Illinois,DuPage County,17043,374.33,280.0,315.83,234.5,211.85,199.0,107035,131904,333.8677777777778,217.63333333333335
Illinois,Edgar County,17045,,,,158.33,146.87,125.07,56687,70765,,144.6966666666667
Illinois,Edwards County,17047,,,,,,,60784,74297,,
Illinois,Effingham County,17049,151.38,141.0,125.0,131.67,131.67,125.07,73181,89840,140.28,129.47
Illinois,Fayette County,17051,153.65,149.47,125.0,156.13,158.33,145.07,51962,69780,143.17111111111112,152.93222222222224
Illinois,Ford County,17053,,,,158.33,158.33,145.07,58930,81424,,153.91
Illinois,Franklin County,17055,190.78,165.0,138.33,191.67,178.8,160.33,51031,63869,167.56777777777776,178.36333333333334
Illinois,Fulton County,17057,184.45,172.93,165.73,158.33,158.33,,57223,73125,175.64999999999998,
Illinois,Gallatin County,17059,,,,,,,51868,65833,,
Illinois,Greene County,17061,,,,,,158.4,58900,71354,,
Illinois,Grundy County,17063,264.12,205.0,189.47,,,,89993,107740,226.0988888888889,
Illinois,Hamilton County,17065,130.78,105.0,111.67,,,,60574,76893,118.68111111111112,
Illinois,Hancock County,17067,,,91.67,91.67,91.67,91.73,61026,82456,,91.69
Illinois,Hardin County,17069,,,,,,,53026,65778,,
Illinois,Henderson County,17071,,,,131.67,131.67,131.73,64946,80662,,131.69
Illinois,Henry County,17073,226.85,205.0,182.33,158.33,145.0,140.53,66313,86547,207.15444444444444,149.43444444444444
Illinois,Iroquois County,17075,,,,131.67,131.67,118.4,62866,81000,,127.24666666666666
Illinois,Jackson County,17077,264.12,218.33,185.0,188.07,158.33,158.4,44847,73516,227.57111111111112,171.57111111111112
Illinois,Jasper County,17079,,,,91.67,91.67,91.73,67429,79933,,91.69
Illinois,Jefferson County,17081,244.12,205.0,178.33,180.33,164.13,146.93,58384,72406,213.4966666666667,165.59666666666666
Illinois,Jersey County,17083,,,,,,,77607,100303,,
Illinois,Jo Daviess County,17085,,,,125.0,125.0,118.4,67729,86871,,122.80000000000001
Illinois,Johnson County,17087,,,,,,118.4,63295,77027,,
Illinois,Kane County,17089,328.27,253.33,277.17,234.5,211.85,190.13,96400,112260,294.5833333333333,214.67666666666668
Illinois,Kankakee County,17091,201.67,199.0,132.73,147.38,146.77,145.0,65489,83359,178.09666666666666,146.45111111111112
Illinois,Kendall County,17093,285.93,234.67,227.83,207.83,211.85,183.47,106358,114678,255.17222222222225,200.60333333333332
Illinois,Knox County,17095,310.78,251.67,258.33,158.33,158.33,146.93,50263,75542,280.16111111111104,154.53
Illinois,Lake County,17097,305.4,246.67,235.83,207.77,193.58,176.13,104553,126685,269.1588888888889,194.07000000000002
Illinois,LaSalle County,17099,264.12,185.0,171.67,191.67,191.67,191.73,67942,83830,215.72111111111113,191.69
Illinois,Lawrence County,17101,,,,,,,55811,74847,,
Illinois,Lee County,17103,244.12,251.67,158.33,158.33,158.33,158.4,64588,84695,217.20111111111112,158.35333333333332
Illinois,Livingston County,17105,177.45,,151.67,158.33,158.33,158.4,68175,85639,,158.35333333333332
Illinois,Logan County,17107,,,,158.33,158.33,145.07,62547,80993,,153.91
Illinois,McDonough County,17109,163.38,181.0,158.33,91.67,105.0,125.07,48904,76161,165.61222222222221,105.76555555555557
Illinois,McHenry County,17111,315.53,256.0,281.17,207.83,211.85,210.13,100101,116736,290.84777777777776,209.48999999999998
Illinois,McLean County,17113,313.67,281.67,279.0,180.72,177.77,181.67,75356,105528,295.0022222222222,180.3811111111111
Illinois,Macon County,17115,230.92,205.0,191.67,147.13,154.27,131.73,59622,81771,212.07666666666665,143.58333333333334
Illinois,Macoupin County,17117,197.45,177.0,188.8,131.67,131.67,131.73,64706,80507,190.0222222222222,131.69
Illinois,Madison County,17119,288.33,235.0,208.33,180.72,172.7,155.93,71759,91366,249.81222222222223,170.67444444444445
Illinois,Marion County,17121,164.65,151.67,131.67,125.0,125.0,118.4,59099,75241,150.77222222222224,122.80000000000001
Illinois,Marshall County,17123,,,,,,,64940,83559,,
Illinois,Mason County,17125,,,211.67,191.67,,125.07,58479,75884,,
Illinois,Massac County,17127,,,,,,,57365,69664,,
Illinois,Menard County,17129,189.72,170.33,162.33,158.33,158.33,122.87,84846,97125,176.28111111111113,146.51
Illinois,Mercer County,17131,184.12,,171.67,158.33,,158.4,67028,84315,,
Illinois,Monroe County,17133,200.67,188.33,168.33,,,,100685,123603,187.14777777777778,
Illinois,Montgomery County,17135,190.78,185.0,158.33,158.33,158.33,158.4,61796,81784,178.67888888888888,158.35333333333332
Illinois,Morgan County,17137,225.52,171.67,157.87,181.67,164.13,158.4,61188,81405,191.00333333333333,170.01555555555555
Illinois,Moultrie County,17139,190.78,162.33,141.0,185.0,145.0,145.07,72833,89934,167.86444444444444,162.8011111111111
Illinois,Ogle County,17141,255.0,201.67,175.0,170.72,155.1,155.0,75782,91406,216.48222222222225,162.0088888888889
Illinois,Peoria County,17143,278.6,215.0,193.67,187.38,184.43,195.0,63409,85683,236.1566666666667,189.26444444444442
Illinois,Perry County,17145,177.45,205.0,171.67,188.07,171.4,153.53,56338,66007,181.64555555555555,172.85222222222222
Illinois,Piatt County,17147,,,,158.33,158.33,146.93,81151,100231,,154.53
Illinois,Pike County,17149,,,,105.0,98.33,98.4,55514,76522,,101.31777777777778
Illinois,Pope County,17151,,,,,,,57582,73598,,
Illinois,Pulaski County,17153,,,,,178.8,160.33,41038,59957,,
Illinois,Putnam County,17155,,,,,,,75726,90871,,
Illinois,Randolph County,17157,230.78,231.67,205.0,125.0,,125.07,63860,81142,222.38444444444445,
Illinois,Richland County,17159,,,,180.33,131.67,131.73,61607,75169,,153.31666666666666
Illinois,Rock Island County,17161,281.67,215.0,175.0,185.78,172.7,168.33,64435,83401,231.29777777777778,177.05666666666664
Illinois,St. Clair County,17163,238.0,195.0,161.67,185.78,172.7,158.47,68915,88951,203.0011111111111,173.77
Illinois,Saline County,17165,224.12,191.67,158.33,196.13,178.8,160.33,51710,69712,194.9788888888889,180.34555555555556
Illinois,Sangamon County,17167,195.87,188.33,175.0,180.72,172.7,158.47,71653,96427,187.23777777777778,171.5211111111111
Illinois,Schuyler County,17169,,,,91.67,111.67,105.07,63737,81591,,100.5811111111111
Illinois,Scott County,17171,,,,,,,70500,85813,,
Illinois,Shelby County,17173,,,,,,,65585,78188,,
Illinois,Stark County,17175,,,,,,,58125,79254,,
Illinois,Stephenson County,17177,,,106.33,180.33,164.13,146.93,57527,73244,,165.59666666666666
Illinois,Tazewell County,17179,280.33,215.0,181.67,180.72,177.77,175.0,74606,94169,232.92555555555555,178.1577777777778
Illinois,Union County,17181,,,,,,,54090,77414,,
Illinois,Vermilion County,17183,177.45,151.67,125.0,180.33,164.13,146.93,52787,70370,154.23777777777778,165.59666666666666
Illinois,Wabash County,17185,,,,,,,54074,80377,,
Illinois,Warren County,17187,,,203.67,131.67,125.0,121.0,62700,78009,,126.63111111111111
Illinois,Washington County,17189,,,,,,,75111,93853,,
Illinois,Wayne County,17191,264.12,205.0,171.67,125.0,,,53522,70431,220.16555555555556,
Illinois,White County,17193,264.12,205.0,171.67,,,,54605,72500,220.16555555555556,
Illinois,Whiteside County,17195,236.33,209.67,175.0,160.72,167.77,161.67,62828,80546,209.9622222222222,162.60333333333332
Illinois,Will County,17197,304.33,281.67,255.0,187.38,184.43,181.67,103678,119675,282.8511111111111,184.82111111111112
Illinois,Williamson County,17199,264.12,205.0,171.67,185.0,171.67,158.4,60325,79912,220.16555555555556,173.17111111111112
Illinois,Winnebago County,17201,281.67,215.0,184.53,160.72,171.1,155.0,61738,78158,234.47444444444443,161.12
Illinois,Woodford County,17203,267.13,228.33,220.33,147.38,151.1,155.0,80093,99662,242.9077777777778,150.74666666666667
Indiana,Adams County,18001,,,,,,,61731,75543,,
Indiana,Allen County,18003,,,,,,,66222,83250,,
Indiana,Bartholomew County,18005,,,,,,,76912,90657,,
Indiana,Benton County,18007,,,,,,,58620,64599,,
Indiana,Blackford County,18009,,,,,,,51108,63652,,
Indiana,Boone County,18011,,,,,,,103038,121097,,
Indiana,Brown County,18013,,,,,,,73933,85791,,
Indiana,Carroll County,18015,,,,,,,61464,78063,,
Indiana,Cass County,18017,,,,,,,55862,70908,,
Indiana,Clark County,18019,,,,,,,69005,81592,,
Indiana,Clay County,18021,,,,,,,68364,83120,,
Indiana,Clinton County,18023,,,,,,,59515,76828,,
Indiana,Crawford County,18025,,,,,,,46706,66122,,
Indiana,Daviess County,18027,,,,,,,64113,82994,,
Indiana,Dearborn County,18029,,,,,,,80352,94954,,
Indiana,Decatur County,18031,,,,,,,71566,83094,,
Indiana,DeKalb County,18033,,,,,,,68110,80922,,
Indiana,Delaware County,18035,,,,,,,53377,68452,,
Indiana,Dubois County,18037,,,,,,,68945,84155,,
Indiana,Elkhart County,18039,,,,,,,63978,78757,,
Indiana,Fayette County,18041,,,,,,,52219,64948,,
Indiana,Floyd County,18043,,,,,,,75686,97491,,
Indiana,Fountain County,18045,,,,,,,60559,74485,,
Indiana,Franklin County,18047,,,,,,,75985,87949,,
Indiana,Fulton County,18049,,,,,,,62644,75020,,
Indiana,Gibson County,18051,,,,,,,64153,81143,,
Indiana,Grant County,18053,,,,,,,53033,68385,,
Indiana,Greene County,18055,,,,,,,57771,67053,,
Indiana,Hamilton County,18057,,,,,,,114866,136081,,
Indiana,Hancock County,18059,,,,,,,85262,103458,,
Indiana,Harrison County,18061,,,,,,,71302,89175,,
Indiana,Hendricks County,18063,,,,,,,95261,109727,,
Indiana,Henry County,18065,,,,,,,57632,71332,,
Indiana,Howard County,18067,,,,,,,62014,79222,,
Indiana,Huntington County,18069,,,,,,,59894,76527,,
Indiana,Jackson County,18071,,,,,,,65609,79256,,
Indiana,Jasper County,18073,,,,,,,77777,90042,,
Indiana,Jay County,18075,,,,,,,52231,65719,,
Indiana,Jefferson County,18077,,,,,,,57801,72095,,
Indiana,Jennings County,18079,,,,,,,66892,76742,,
Indiana,Johnson County,18081,,,,,,,82730,95959,,
Indiana,Knox County,18083,,,,,,,58173,76970,,
Indiana,Kosciusko County,18085,,,,,,,70945,87637,,
Indiana,LaGrange County,18087,,,,,,,81658,88310,,
Indiana,Lake County,18089,,,,,,,66375,82936,,
Indiana,LaPorte County,18091,,,,,,,66854,81110,,
Indiana,Lawrence County,18093,,,,,,,64210,78754,,
Indiana,Madison County,18095,,,,,,,60060,73998,,
Indiana,Marion County,18097,,,,,,,59504,76851,,
Indiana,Marshall County,18099,,,,,,,66016,82926,,
Indiana,Martin County,18101,,,,,,,65489,88258,,
Indiana,Miami County,18103,,,,,,,59551,69668,,
Indiana,Monroe County,18105,,,,,,,60308,92192,,
Indiana,Montgomery County,18107,,,,,,,62937,81676,,
Indiana,Morgan County,18109,,,,,,,79134,91142,,
Indiana,Newton County,18111,,,,,,,63673,75704,,
Indiana,Noble County,18113,,,,,,,70286,82845,,
Indiana,Ohio County,18115,,,,,,,66333,81225,,
Indiana,Orange County,18117,,,,,,,60775,77506,,
Indiana,Owen County,18119,,,,,,,57947,69338,,
Indiana,Parke County,18121,,,,,,,63393,71899,,
Indiana,Perry County,18123,,,,,,,58936,82514,,
Indiana,Pike County,18125,,,,,,,64182,80942,,
Indiana,Porter County,18127,,,,,,,82915,98081,,
Indiana,Posey County,18129,,,,,,,75594,90807,,
Indiana,Pulaski County,18131,,,,,,,56823,73444,,
Indiana,Putnam County,18133,,,,,,,70609,84209,,
Indiana,Randolph County,18135,,,,,,,59674,71450,,
Indiana,Ripley County,18137,,,,,,,70285,91229,,
Indiana,Rush County,18139,,,,,,,62386,75018,,
Indiana,St. Joseph County,18141,,,,,,,61877,80842,,
Indiana,Scott County,18143,,,,,,,49343,64831,,
Indiana,Shelby County,18145,,,,,,,66449,81428,,
Indiana,Spencer County,18147,,,,,,,66168,89828,,
Indiana,Starke County,18149,,,,,,,59916,73212,,
Indiana,Steuben County,18151,,,,,,,68837,88227,,
Indiana,Sullivan County,18153,,,,,,,54556,70981,,
Indiana,Switzerland County,18155,,,,,,,66525,74387,,
Indiana,Tippecanoe County,18157,,,,,,,55728,81545,,
Indiana,Tipton County,18159,,,,,,,71947,81180,,
Indiana,Union County,18161,,,,,,,68514,89495,,
Indiana,Vanderburgh County,18163,,,,,,,58839,74561,,
Indiana,Vermillion County,18165,,,,,,,59567,73429,,
Indiana,Vigo County,18167,,,,,,,52789,71371,,
Indiana,Wabash County,18169,,,,,,,66194,78110,,
Indiana,Warren County,18171,,,,,,,72833,85909,,
Indiana,Warrick County,18173,,,,,,,91105,108457,,
Indiana,Washington County,18175,,,,,,,60695,74597,,
Indiana,Wayne County,18177,,,,,,,54854,68180,,
Indiana,Wells County,18179,,,,,,,68074,84338,,
Indiana,White County,18181,,,,,,,65345,79914,,
Indiana,Whitley County,18183,,,,,,,73636,86465,,
Iowa,Adair County,19001,159.05,137.05,137.05,104.5,102.79,102.79,63172,87135,146.82777777777778,103.55
Iowa,Adams County,19003,163.15,140.59,140.59,107.2,105.44,105.44,64750,82639,150.61666666666667,106.22222222222223
Iowa,Allamakee County,19005,158.99,137.0,137.0,104.47,102.75,102.75,64049,77754,146.77333333333334,103.51444444444444
Iowa,Appanoose County,19007,155.03,133.59,133.59,104.62,102.91,102.91,50684,60169,143.1188888888889,103.67
Iowa,Audubon County,19009,159.12,137.12,137.12,104.55,102.84,102.84,54973,75473,146.89777777777778,103.6
Iowa,Benton County,19011,163.05,140.5,140.5,107.13,105.37,105.37,79444,95589,150.52222222222224,106.15222222222222
Iowa,Black Hawk County,19013,168.21,144.95,144.95,112.99,111.14,111.14,62329,83292,155.28777777777776,111.96222222222221
Iowa,Boone County,19015,162.73,140.22,140.22,109.81,108.01,108.01,75759,97936,150.22444444444443,108.81000000000002
Iowa,Bremer County,19017,159.29,137.26,137.26,107.49,105.73,105.73,84727,98823,147.0511111111111,106.51222222222222
Iowa,Buchanan County,19019,158.7,136.75,136.75,107.1,105.34,105.34,73493,86875,146.50555555555553,106.1222222222222
Iowa,Buena Vista County,19021,157.42,135.65,135.65,106.23,104.49,104.49,62662,87475,145.32555555555555,105.26333333333332
Iowa,Butler County,19023,160.87,138.62,138.62,105.7,103.97,103.97,65743,80578,148.5088888888889,104.73888888888888
Iowa,Calhoun County,19025,157.57,135.78,135.78,103.53,101.83,101.83,65614,79333,145.46444444444444,102.58555555555557
Iowa,Carroll County,19027,152.8,131.66,131.66,103.11,101.42,101.42,68041,90243,141.05555555555557,102.1711111111111
Iowa,Cass County,19029,152.35,131.28,131.28,102.81,101.12,101.12,60815,83435,140.64444444444445,101.8711111111111
Iowa,Cedar County,19031,166.82,143.75,143.75,109.61,107.81,107.81,76959,94132,154.00333333333333,108.61
Iowa,Cerro Gordo County,19033,159.33,137.29,137.29,107.52,105.76,105.76,63149,85924,147.08555555555554,106.54222222222224
Iowa,Cherokee County,19035,149.92,129.19,129.19,101.17,99.51,99.51,63638,90243,138.40333333333334,100.24777777777778
Iowa,Chickasaw County,19037,161.19,138.9,138.9,105.91,104.17,104.17,72734,82976,148.8066666666667,104.94333333333334
Iowa,Clarke County,19039,152.65,131.54,131.54,103.01,101.32,101.32,63120,70580,140.92222222222222,102.07111111111111
Iowa,Clay County,19041,155.61,134.09,134.09,105.01,103.29,103.29,61756,84432,143.65444444444444,104.05444444444446
Iowa,Clayton County,19043,159.76,137.66,137.66,104.97,103.25,103.25,60441,79698,147.48222222222222,104.01444444444444
Iowa,Clinton County,19045,158.14,136.27,136.27,106.72,104.97,104.97,61080,80614,145.99,105.74777777777776
Iowa,Crawford County,19047,154.36,133.01,133.01,104.17,102.46,102.46,61188,73892,142.4988888888889,103.22
Iowa,Dallas County,19049,185.43,159.78,159.78,125.13,123.08,123.08,99533,130231,171.18000000000004,123.99111111111112
Iowa,Davis County,19051,167.15,144.03,144.03,109.82,108.02,108.02,77176,89434,154.30555555555554,108.82
Iowa,Decatur County,19053,152.13,131.09,131.09,99.95,98.32,98.32,56068,66754,140.4411111111111,99.04444444444444
Iowa,Delaware County,19055,160.64,138.43,138.43,105.55,103.82,103.82,75896,90572,148.3011111111111,104.58888888888887
Iowa,Des Moines County,19057,163.14,140.58,140.58,110.09,108.29,108.29,58084,76866,150.60666666666668,109.08999999999999
Iowa,Dickinson County,19059,165.48,142.59,142.59,111.67,109.84,109.84,72446,96296,152.76333333333332,110.65333333333332
Iowa,Dubuque County,19061,166.16,143.18,143.18,112.13,110.29,110.29,73495,94243,153.39333333333332,111.10777777777777
Iowa,Emmet County,19063,154.14,132.82,132.82,104.02,102.31,102.31,64461,76332,142.29555555555555,103.07
Iowa,Fayette County,19065,162.01,139.6,139.6,106.45,104.7,104.7,56043,71025,149.56,105.47777777777777
Iowa,Floyd County,19067,148.14,127.65,127.65,99.97,98.33,98.33,62356,86950,136.7566666666667,99.05888888888889
Iowa,Franklin County,19069,152.94,131.79,131.79,103.21,101.51,101.51,62214,72089,141.19,102.26555555555557
Iowa,Fremont County,19071,158.68,136.74,136.74,104.26,102.55,102.55,69375,83844,146.4911111111111,103.31
Iowa,Greene County,19073,159.8,137.7,137.7,107.83,106.07,106.07,56884,80429,147.52222222222224,106.85222222222222
Iowa,Grundy County,19075,161.66,139.3,139.3,106.22,104.47,104.47,80701,94726,149.23777777777778,105.24777777777776
Iowa,Guthrie County,19077,164.12,141.42,141.42,107.83,106.06,106.06,75795,91302,151.5088888888889,106.84666666666668
Iowa,Hamilton County,19079,160.69,138.47,138.47,108.44,106.66,106.66,66685,81270,148.34555555555556,107.4511111111111
Iowa,Hancock County,19081,163.1,140.54,140.54,107.16,105.4,105.4,67865,82196,150.56666666666663,106.18222222222222
Iowa,Hardin County,19083,160.97,138.71,138.71,105.76,104.03,104.03,64656,80857,148.60333333333332,104.7988888888889
Iowa,Harrison County,19085,166.04,143.08,143.08,109.1,107.31,107.31,75830,89443,153.28444444444446,108.10555555555555
Iowa,Henry County,19087,154.15,132.83,132.83,104.03,102.32,102.32,62365,80893,142.30555555555554,103.08
Iowa,Howard County,19089,153.13,131.96,131.96,103.34,101.64,101.64,63947,81250,141.3688888888889,102.39555555555556
Iowa,Humboldt County,19091,150.58,129.75,129.75,101.61,99.95,99.95,66617,81036,139.0077777777778,100.68777777777778
Iowa,Ida County,19093,154.26,132.92,132.92,101.35,99.69,99.69,63125,80050,142.40444444444444,100.42777777777776
Iowa,Iowa County,19095,160.15,138.0,138.0,105.22,103.5,103.5,69787,90301,147.84444444444446,104.26444444444444
Iowa,Jackson County,19097,154.67,133.28,133.28,104.38,102.67,102.67,69709,85615,142.78666666666666,103.42999999999999
Iowa,Jasper County,19099,159.69,137.61,137.61,107.77,106.0,106.0,67784,81606,147.42333333333335,106.78666666666666
Iowa,Jefferson County,19101,160.03,137.9,137.9,107.99,106.22,106.22,52210,68298,147.73555555555558,107.00666666666666
Iowa,Johnson County,19103,176.59,152.17,152.17,119.17,117.21,117.21,72977,112575,163.02333333333334,118.08111111111111
Iowa,Jones County,19105,152.61,131.51,131.51,102.99,101.3,101.3,68781,88862,140.88777777777779,102.0511111111111
Iowa,Keokuk County,19107,160.09,137.95,137.95,105.19,103.46,103.46,60016,77740,147.79,104.22888888888889
Iowa,Kossuth County,19109,159.64,137.56,137.56,107.73,105.96,105.96,62553,80048,147.37333333333333,106.74666666666666
Iowa,Lee County,19111,157.12,135.39,135.39,106.03,104.29,104.29,58094,75154,145.04777777777775,105.06333333333333
Iowa,Linn County,19113,165.98,143.02,143.02,111.49,109.66,109.66,75457,96369,153.22444444444446,110.47333333333333
Iowa,Louisa County,19115,161.3,138.99,138.99,105.98,104.24,104.24,72500,83792,148.90555555555554,105.01333333333332
Iowa,Lucas County,19117,157.0,135.29,135.29,105.95,104.21,104.21,63405,77927,144.93888888888887,104.98333333333333
Iowa,Lyon County,19119,163.2,140.63,140.63,107.23,105.47,105.47,73735,86215,150.6611111111111,106.25222222222222
Iowa,Madison County,19121,168.52,145.21,145.21,113.72,111.86,111.86,88110,105706,155.57000000000002,112.68666666666667
Iowa,Mahaska County,19123,157.14,135.41,135.41,106.04,104.31,104.31,65200,81257,145.06777777777776,105.0788888888889
Iowa,Marion County,19125,162.19,139.76,139.76,109.45,107.65,107.65,74193,90188,149.7288888888889,108.45
Iowa,Marshall County,19127,161.14,138.85,138.85,108.74,106.96,106.96,70828,85665,148.75666666666663,107.7511111111111
Iowa,Mills County,19129,162.68,140.18,140.18,109.78,107.98,107.98,81907,100809,150.18000000000004,108.78000000000002
Iowa,Mitchell County,19131,154.02,132.72,132.72,103.94,102.23,102.23,66056,88707,142.1866666666667,102.99
Iowa,Monona County,19133,161.14,138.85,138.85,105.88,104.14,104.14,59897,76144,148.75666666666663,104.91333333333333
Iowa,Monroe County,19135,155.01,133.58,133.58,104.61,102.89,102.89,76324,89814,143.10444444444443,103.65444444444445
Iowa,Montgomery County,19137,153.52,132.29,132.29,103.6,101.9,101.9,61261,75911,141.72555555555556,102.65555555555555
Iowa,Muscatine County,19139,167.13,144.01,144.01,112.78,110.93,110.93,67427,82076,154.28555555555556,111.75222222222224
Iowa,O'Brien County,19141,152.2,131.15,131.15,102.71,101.02,101.02,65076,89832,140.5055555555556,101.7711111111111
Iowa,Osceola County,19143,159.01,137.02,137.02,107.31,105.55,105.55,67561,80396,146.79333333333332,106.33222222222221
Iowa,Page County,19145,154.73,133.33,133.33,104.42,102.7,102.7,58264,72199,142.8411111111111,103.46444444444444
Iowa,Palo Alto County,19147,148.77,128.19,128.19,100.39,98.75,98.75,67306,86020,137.33666666666667,99.4788888888889
Iowa,Plymouth County,19149,160.9,138.64,138.64,108.58,106.8,106.8,79963,94094,148.53333333333333,107.59111111111112
Iowa,Pocahontas County,19151,159.65,137.57,137.57,104.9,103.18,103.18,61434,82009,147.38333333333335,103.94444444444444
Iowa,Polk County,19153,177.31,152.79,152.79,119.1,117.15,117.15,78827,99161,163.68777777777777,118.01666666666667
Iowa,Pottawattamie County,19155,168.43,145.14,145.14,113.66,111.8,111.8,68718,84320,155.4911111111111,112.62666666666667
Iowa,Poweshiek County,19157,161.46,139.13,139.13,108.96,107.17,107.17,61192,90108,149.05444444444444,107.96555555555554
Iowa,Ringgold County,19159,157.94,136.1,136.1,103.77,102.07,102.07,67898,84615,145.80666666666664,102.82555555555555
Iowa,Sac County,19161,153.23,132.04,132.04,100.68,99.03,99.03,68778,87162,141.45777777777778,99.76333333333334
Iowa,Scott County,19163,168.26,144.99,144.99,113.02,111.17,111.17,72792,94696,155.33222222222224,111.99222222222222
Iowa,Shelby County,19165,163.92,141.25,141.25,110.62,108.81,108.81,70295,90041,151.32555555555555,109.61444444444444
Iowa,Sioux County,19167,159.79,137.69,137.69,107.83,106.06,106.06,81914,95737,147.51222222222222,106.84666666666668
Iowa,Story County,19169,170.34,146.78,146.78,114.95,113.06,113.06,66197,109432,157.25111111111113,113.9
Iowa,Tama County,19171,165.82,142.89,142.89,108.95,107.17,107.17,65483,78503,153.08111111111108,107.96111111111111
Iowa,Taylor County,19173,153.86,132.58,132.58,101.1,99.44,99.44,65926,76854,142.0377777777778,100.17777777777776
Iowa,Union County,19175,152.79,131.66,131.66,103.1,101.41,101.41,56495,78482,141.0511111111111,102.16111111111111
Iowa,Van Buren County,19177,154.8,133.39,133.39,101.71,100.05,100.05,58417,70893,142.90555555555554,100.78777777777778
Iowa,Wapello County,19179,164.62,141.85,141.85,111.09,109.27,109.27,56209,67016,151.97,110.07888888888887
Iowa,Warren County,19181,169.31,145.89,145.89,114.25,112.38,112.38,89741,107434,156.29888888888888,113.21111111111111
Iowa,Washington County,19183,162.18,139.75,139.75,109.45,107.65,107.65,71122,86333,149.71888888888887,108.45
Iowa,Wayne County,19185,152.68,131.56,131.56,100.32,98.67,98.67,58257,77570,140.94666666666666,99.40333333333332
Iowa,Webster County,19187,155.59,134.07,134.07,105.0,103.27,103.27,65335,82733,143.63444444444445,104.03888888888888
Iowa,Winnebago County,19189,150.7,129.86,129.86,101.7,100.03,100.03,62853,86098,139.12222222222223,100.77222222222224
Iowa,Winneshiek County,19191,156.75,135.07,135.07,105.78,104.04,104.04,67770,88023,144.70555555555555,104.81333333333333
Iowa,Woodbury County,19193,165.82,142.89,142.89,111.9,110.06,110.06,68399,86194,153.08111111111108,110.8777777777778
Iowa,Worth County,19195,157.23,135.49,135.49,103.31,101.62,101.62,69897,87750,145.1522222222222,102.3711111111111
Iowa,Wright County,19197,154.07,132.76,132.76,103.97,102.26,102.26,58240,72665,142.2311111111111,103.02
Kansas,Allen County,20001,95.6,97.6,97.6,98.4,83.33,83.33,55059,69781,96.71111111111111,90.02777777777777
Kansas,Anderson County,20003,95.6,97.6,97.6,98.4,83.33,83.33,67651,79089,96.71111111111111,90.02777777777777
Kansas,Atchison County,20005,95.6,97.6,97.6,98.4,83.33,83.33,55281,70687,96.71111111111111,90.02777777777777
Kansas,Barber County,20007,95.6,97.6,97.6,98.4,83.33,83.33,53774,71543,96.71111111111111,90.02777777777777
Kansas,Barton County,20009,95.6,97.6,97.6,98.4,83.33,83.33,54634,72172,96.71111111111111,90.02777777777777
Kansas,Bourbon County,20011,95.6,97.6,97.6,98.4,83.33,83.33,55826,73896,96.71111111111111,90.02777777777777
